bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
15,Sri Krishna Travels,A/C Sleeper (2+1),19:15,06h 40m,01:55,2.8,650,21
15,Simhapuri Travels,NON A/C Sleeper (2+1),20:00,07h 00m,03:00,2.3,399,17
15,Sri Krishna Travels,A/C Sleeper (2+1),20:30,06h 30m,03:00,2.8,700,21
15,Kaveri Travels,A/C Sleeper (2+1),17:50,05h 40m,23:30,3.8,849,17
15,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:30,07h 00m,03:30,1.5,400,28
15,Varsha Travels,A/C Sleeper (2+1),21:25,05h 35m,03:00,2.5,599,24
15,Varsha Travels,A/C Sleeper (2+1),22:15,05h 45m,04:00,2.4,1999,36
15,Varsha Travels,A/C Sleeper (2+1),22:30,05h 45m,04:15,2.4,599,21
15,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),17:40,06h 23m,00:03,4.2,800,15
15,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:45,05h 45m,23:30,4.5,759,3
15,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:50,05h 35m,23:25,4.7,1010,11
15,Intercity travels,Bharat Benz A/C Sleeper (2+1),17:50,05h 40m,23:30,4.4,899,17
15,VRL Travels,Volvo Multi-Axle A/C Sleeper (2+1),18:00,03h 00m,21:00,3.4,1600,17
15,Sri Keerthana Sai Travels,A/C Sleeper (2+1),18:00,03h 45m,21:45,3.4,799,20
15,Prasanna Travels,A/C Sleeper (2+1),18:00,05h 30m,23:30,3.2,900,15
15,Rajesh Transports,NON A/C Sleeper (2+1),18:00,06h 27m,00:27,4.5,800,11
15,VRL Travels,A/C Sleeper (2+1),18:00,07h 00m,01:00,3.4,900,20
15,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,05h 59m,23:59,4.8,911,13
15,SIVA SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),18:05,06h 40m,00:45,3.9,2500,43
15,Rajesh Transports,A/C Sleeper (2+1),18:05,03h 30m,21:35,4.2,1475,16
15,VRL Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:15,04h 00m,22:15,3.4,1100,52
15,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:15,03h 15m,21:30,4.4,1000,10
15,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),18:30,07h 30m,02:00,4.8,814,6
15,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),18:45,03h 15m,22:00,3.6,900,16
15,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),19:00,06h 35m,01:35,4.1,729,20
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),20:00,06h 30m,02:30,3.5,4999,11
15,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,06h 00m,02:00,4.6,1080,10
15,Vibhav Holidays,A/C Sleeper (2+1),20:00,27h 00m,23:00,3.2,1903.81,1
15,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,06h 30m,02:30,4.4,1675,12
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),20:15,06h 00m,02:15,3.5,4999,30
15,RK Travels,A/C Seater / Sleeper (2+1),20:30,06h 30m,03:00,3.5,2000,40
15,Shyamoli Paribahan Pvt Ltd,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:30,05h 15m,01:45,4.0,960,8
15,Rajesh Transports,A/C Sleeper (2+1),20:55,06h 30m,03:25,4.3,900,13
15,Khushi Tourist,A/C Sleeper (2+1),21:00,07h 00m,04:00,4.5,3999,1
15,Sri Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:00,07h 00m,04:00,3.2,950,32
15,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:00,06h 30m,03:30,4.4,1080,23
15,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),21:00,06h 00m,03:00,3.1,2000,1
15,Khushi Tourist,A/C Sleeper (2+1),21:10,07h 05m,04:15,4.3,3888,1
15,AGR Travels,A/C Sleeper (2+1),21:15,06h 45m,04:00,4.0,3000,36
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),21:15,07h 00m,04:15,3.9,820,27
15,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:15,05h 45m,03:00,4.7,1180,14
15,GRV Yatrikha LLP,Scania AC Multi Axle Sleeper (2+1),21:15,05h 45m,03:00,3.8,799,9
15,GreenLine Travels And Holidays,VE A/C Sleeper (2+1),21:30,06h 30m,04:00,3.5,900,21
15,Vibhav Holidays,A/C Sleeper (2+1),21:30,06h 30m,04:00,3.5,1619.05,30
15,Green Line Travels And Holidays Premium Business Class,VE Executive A/C Sleeper (1+1),22:00,06h 00m,04:00,4.6,1350,15
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),22:30,06h 00m,04:30,4.2,900,29
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),22:45,06h 00m,04:45,3.5,4775,36
15,GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,06h 15m,05:00,3.1,799,33
15,Svkdt travels,Scania AC Multi Axle Sleeper (2+1),17:30,06h 40m,23:55,2.4,852,16
15,SRI SAI MURALI KRISHNA TRAVELS,NON A/C Sleeper (2+1),17:40,04h 20m,22:00,2.9,4000,30
15,Morning Star Travels,A/C Sleeper (2+1),17:40,06h 15m,23:55,2.7,790,17
15,Komitla Trans lines.,NON A/C Sleeper (2+1),17:50,02h 40m,20:30,2.8,728,23
15,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),17:55,05h 55m,23:50,2.7,790,5
15,Svkdt travels,A/C Sleeper (2+1),18:00,05h 45m,23:45,2.8,752,15
15,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:00,07h 00m,02:00,2.8,800,22
15,Varsha Travels,A/C Sleeper (2+1),19:30,03h 30m,23:00,1.7,1899,5
15,VIHARI TRAVELS,NON A/C Sleeper (2+1),20:00,08h 00m,04:00,2.2,5500,2
15,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,2.9,3999,40
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),20:00,07h 00m,03:00,2.0,1999,8
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),20:15,05h 45m,02:00,2.3,1999,10
15,Varsha Travels,A/C Sleeper (2+1),20:30,26h 30m,23:00,1.9,1899,7
15,Svkdt travels,A/C Sleeper (2+1),20:30,05h 30m,02:00,2.5,800,27
15,Durga Shree Travels,A/C Sleeper (2+1),20:45,24h 50m,21:35,2.3,2399,17
15,Sri Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:00,07h 00m,04:00,2.7,950,30
15,GEETHA TRAVELS,A/C Sleeper (2+1),21:00,06h 30m,03:30,1.0,4000,32
15,Morning Star Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:00,05h 25m,02:25,2.7,790,25
15,Varsha Travels,A/C Sleeper (2+1),21:15,24h 30m,21:45,1.3,1899,29
15,Varsha Travels,A/C Sleeper (2+1),22:30,22h 30m,21:00,1.7,2250,22
17,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 00m,04:00,3.4,439,32
17,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,07h 00m,04:00,3.1,412,37
17,APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 00m,03:30,4.0,439,22
17,APSRTC - 5295,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05h 05m,03:05,2.5,439,7
17,APSRTC - 6073,INDRA(A.C. Seater),22:00,05h 00m,03:00,4.1,526,33
17,APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,06h 35m,04:50,3.5,439,26
17,APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 56m,04:26,3.7,439,19
17,APSRTC - 5227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,06h 45m,05:30,2.6,439,17
17,APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 50m,04:35,4.5,439,18
17,APSRTC - 5283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,06h 10m,05:00,1.3,439,33
17,APSRTC - 9266,INDRA(A.C. Seater),23:00,05h 40m,04:40,3.9,526,22
17,APSRTC - 7744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,07h 30m,06:45,3.8,439,20
17,APSRTC - 48483,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06h 45m,06:00,3.3,439,18
17,APSRTC - 9254,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,3.6,439,31
17,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04h 35m,04:20,4.4,656,41
17,APSRTC - 5803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,05h 40m,05:30,1.2,439,31
17,APSRTC - 5272,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,06h 10m,06:00,2.7,439,17
17,APSRTC - 5977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,06h 40m,06:30,4.5,439,23
17,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4.0,599,2
17,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,06h 30m,05:00,4.3,629,13
17,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,06h 30m,05:00,3.8,799,11
17,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 35m,05:15,3.4,550,10
17,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,3.8,580,19
17,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 00m,05:40,3.9,399,12
17,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,4.1,399,13
17,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),22:45,05h 50m,04:35,4.1,700,9
17,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,4.2,450,9
17,CGR Travels,Non A/C Seater / Sleeper (2+1),22:45,08h 10m,06:55,3.9,400,5
17,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,05h 45m,04:40,3.8,399,10
17,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,06h 35m,05:30,4.3,449,6
17,VEERA & SRI KALESWARI TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,3.7,379,4
17,Indu Travels,A/C Sleeper (2+1),23:00,06h 00m,05:00,3.2,649,9
17,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,06h 25m,05:25,3.8,398,20
17,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,4.1,399,9
17,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,05:50,3.7,399,13
17,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:00,06h 35m,05:35,4.3,500,19
17,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06h 50m,06:00,3.3,560,14
17,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.5,399,7
17,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,06:00,4.4,800,1
17,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,08h 05m,07:20,4.1,600,3
17,AR & BCVR Travels,A/C Sleeper (2+1),23:15,06h 15m,05:30,4.4,800,16
17,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.6,399,7
17,PRL BUS,A/C Seater / Sleeper (2+1),23:25,06h 40m,06:05,4.3,450,25
17,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,05h 15m,05:00,4.3,500,9
17,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,3.9,499,4
17,Amara Tours And Travels,A/C Seater / Sleeper (2+1),23:50,06h 00m,05:50,0.0,699,21
17,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),23:50,05h 25m,05:15,4.1,490,11
17,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,4.8,590,12
17,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,4.1,700,8
17,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:58,05h 02m,05:00,4.6,500,1
17,V Kaveri Travels,A/C Sleeper (2+1),23:59,06h 31m,06:30,3.4,800,11
17,Sri Vengamamba Bus Transport(SVBT),A/C Sleeper (2+1),23:59,06h 01m,06:00,4.8,900,6
17,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,3.5,590,14
17,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:59,05h 41m,05:40,4.1,700,14
17,SLNS Travels,A/C Sleeper (2+1),23:59,07h 01m,07:00,4.7,899,13
17,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,07h 01m,07:00,4.1,650,8
17,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:00,07h 15m,04:15,2.4,300,4
17,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:45,06h 45m,04:30,2.6,300,9
17,Ahobila Travels,Non A/C Seater / Sleeper (2+1),22:10,08h 15m,06:25,1.9,850,34
17,Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:35,05h 55m,05:30,2.4,480,7
17,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:15,07h 45m,06:00,3.3,3000,42
17,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,3.3,3000,42
17,Dharshini Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 40m,06:00,3.3,3000,42
17,KTC Travels,Non A/C Seater / Sleeper (2+1),23:45,08h 35m,08:20,3.4,2290,11
17,Golden Travels,A/C Seater / Sleeper (2+1),23:55,05h 45m,05:40,3.0,5000,1
17,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,2.1,2000,35
17,Sri Mukundha Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:10,05h 25m,04:35,2.2,3999,38
18,TGSRTC - 2855,Lahari A/C sleeper,17:45,07h 35m,01:20,3.7,617,12
18,TGSRTC - 1960,Deluxe (Non AC Seater 2+2),17:45,10h 15m,04:00,3.8,424,27
18,TGSRTC - 4372,Lahari Non A/C Sleeper Cum Seater,18:55,08h 55m,03:50,3.6,464,33
18,TGSRTC - 1935,Super Luxury (Non AC Seater 2+2 Push Back),19:00,10h 05m,05:05,2.7,424,17
18,TGSRTC - 1642,Super Luxury (Non AC Seater 2+2 Push Back),19:10,09h 30m,04:40,3.7,424,25
18,TGSRTC - 8454,Super Luxury (Non AC Seater 2+2 Push Back),19:45,06h 45m,02:30,4.1,440,18
18,TGSRTC - 7750,Super Luxury (Non AC Seater 2+2 Push Back),20:10,08h 30m,04:40,4.1,424,30
18,TGSRTC - 1603,Super Luxury (Non AC Seater 2+2 Push Back),20:40,09h 00m,05:40,4.3,424,17
18,TGSRTC - 1557,Super Luxury (Non AC Seater 2+2 Push Back),21:00,08h 15m,05:15,3.8,424,22
18,TGSRTC - 2469,Super Luxury (Non AC Seater 2+2 Push Back),21:00,07h 25m,04:25,3.8,427,5
18,TGSRTC - 7728,Lahari Non A/C Sleeper Cum Seater,21:25,08h 15m,05:40,4.0,427,28
18,TGSRTC - 4333,Lahari Non A/C Sleeper Cum Seater,21:45,07h 40m,05:25,3.5,464,19
18,TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,09h 45m,07:35,4.1,542,26
18,TGSRTC - 4335,Lahari Non A/C Sleeper Cum Seater,22:15,07h 40m,05:55,3.8,464,22
18,TGSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,09h 25m,08:35,1.5,545,30
18,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 55m,06:15,4.1,415,22
18,Vikram Travels,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,4.5,499,19
18,Chandu Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 30m,05:15,4.0,394,16
18,AdVihari Travels ,NON A/C Sleeper (2+1),21:40,07h 50m,05:30,3.8,618,7
18,Chandu Travels,A/C Seater / Sleeper (2+1),21:35,08h 10m,05:45,4.0,475,15
18,Intercity travels,A/C Sleeper (2+1),21:55,08h 05m,06:00,4.2,799,21
18,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),20:45,09h 15m,06:00,4.4,405,5
18,AdKKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:45,07h 45m,04:30,3.7,800,16
18,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,08h 30m,06:15,4.5,550,15
18,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:00,08h 45m,05:45,4.3,1000,14
18,LUCKY TRAVELS,A/C Sleeper (2+1),22:30,07h 35m,06:05,4.7,799,14
18,Sri Krishna Travels,A/C Sleeper (2+1),21:00,08h 30m,05:30,4.1,800,20
18,Jagan Travels,Non A/C Seater / Sleeper (2+1),19:15,09h 15m,04:30,4.0,453,21
18,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,08h 35m,06:15,4.3,700,8
18,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),20:15,08h 15m,04:30,4.8,470,9
18,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),20:40,09h 00m,05:40,3.4,550,25
18,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:10,08h 50m,06:00,3.7,380,16
18,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),21:50,07h 25m,05:15,3.6,290,14
18,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),20:45,08h 45m,05:30,3.7,405,20
18,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,3.4,500,19
18,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,08h 30m,05:30,3.8,700,16
18,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:20,09h 10m,06:30,3.4,400,28
18,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.1,450,18
18,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.2,410,17
18,Yolo Bus,A/C Sleeper (2+1),22:20,06h 53m,05:13,3.7,810,18
18,V Kaveri Travels,NON A/C Sleeper (2+1),21:00,08h 45m,05:45,3.8,650,19
18,Kaveri Travels,A/C Sleeper (2+1),21:12,09h 18m,06:30,3.7,650,13
18,Vihari Travels ,NON AC Seater / Sleeper 2+1,21:35,08h 35m,06:10,3.6,427,11
18,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.2,600,15
18,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:10,08h 20m,05:30,3.3,428,24
18,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:40,09h 20m,04:00,3.4,500,20
18,Padmavathi Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,3.4,700,17
18,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:10,09h 10m,05:20,3.4,900,19
18,VV Vinayak Travels,A/C Sleeper (2+1),21:40,08h 20m,06:00,3.3,724,10
18,V Kaveri Travels,A/C Sleeper (2+1),21:30,08h 45m,06:15,3.8,700,21
18,Kaveri Travels,NON AC Seater / Sleeper 2+1,20:40,09h 05m,05:45,3.8,450,18
18,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,3.8,500,23
18,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:00,10h 00m,07:00,3.4,400,3
18,KMBT Travels,NON A/C Sleeper (2+1),21:45,07h 15m,05:00,3.6,580,10
18,Mozo travels,A/C Sleeper (2+1),20:35,08h 40m,05:15,3.8,800,12
18,Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),21:10,08h 20m,05:30,3.2,999,1
18,Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,3.5,3000,40
18,Vihari Travels ,NON A/C Sleeper (2+1),22:00,07h 30m,05:30,3.8,665,16
18,Kaveri Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),19:35,08h 25m,04:00,3.9,800,5
18,Vihari Travels ,NON A/C Seater/ Sleeper (2+1),20:15,08h 00m,04:15,3.4,474,11
18,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 45m,05:45,3.8,500,18
18,Kaveri Travels,Non A/C Seater / Sleeper (2+1),19:40,08h 50m,04:30,3.6,450,17
18,V Kaveri Travels,VE A/C Sleeper (2+1),17:40,09h 50m,03:30,3.4,900,16
18,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 55m,05:40,2.9,405,12
18,VLR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06h 45m,04:45,0.0,999,26
18,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,08h 10m,06:00,3.2,589,10
18,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,08h 50m,05:50,3.4,950,19
18,KTC Travels,A/C Sleeper (2+1),21:15,07h 00m,04:15,3.5,630,21
18,Sri Krishna Travels,A/C Sleeper (2+1),20:45,08h 35m,05:20,2.9,700,25
18,Morning Star Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,2.9,790,25
18,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:46,08h 14m,06:00,2.7,399,12
18,LIMOLINER,A/C Sleeper (2+1),17:50,08h 55m,02:45,3.5,799,8
18,Cherry tours&travels,A/C Seater / Sleeper (2+1),21:50,07h 10m,05:00,3.5,600,24
18,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,06h 15m,05:15,4.2,589,13
18,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),20:10,07h 50m,04:00,3.5,499,16
18,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),20:10,08h 20m,04:30,3.8,749,24
18,New Slnst Travels,A/C Sleeper (2+1),21:45,08h 00m,05:45,3.7,759,22
18,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 35m,05:20,2.7,399,15
18,Vihari Travels ,NON AC Seater / Sleeper 2+1,19:10,09h 20m,04:30,3.1,474,26
18,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:46,07h 29m,05:15,2.3,399,24
18,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 15m,05:00,2.5,560,18
18,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),20:15,08h 05m,04:20,3.1,589,6
18,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,08h 00m,04:45,2.7,891,4
18,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),19:30,09h 30m,05:00,2.7,475,25
18,V Kaveri Travels,A/C Sleeper (2+1),17:40,06h 19m,23:59,2.4,800,9
18,LimoLiner,A/C Sleeper (2+1),20:55,07h 35m,04:30,2.5,799,18
18,Vikram Travels,VE A/C Sleeper (2+1),19:20,07h 40m,03:00,1.3,801,18
18,Vikram Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:20,07h 10m,02:30,4.3,1099,9
18,Ramana Tours And Travels,A/C Sleeper (2+1),17:40,08h 55m,02:35,4.2,903,2
18,Mozo travels,A/C Sleeper (2+1),17:40,08h 20m,02:00,4.0,799,9
18,Vihari Travels ,Non A/C Seater / Sleeper (2+1),21:20,08h 20m,05:40,3.1,427,23
18,VV Vinayak Travels,A/C Seater / Sleeper (2+1),21:10,08h 50m,06:00,3.1,440,26
18,Kaveri Travels,Non A/C Seater / Sleeper (2+1),19:35,08h 25m,04:00,3.7,560,20
18,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:40,09h 20m,03:00,3.7,900,19
18,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),17:45,09h 00m,02:45,3.6,906,6
18,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,3.1,290,18
18,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,09h 05m,06:05,3.5,450,27
18,Yolo Bus,Bharat Benz A/C Sleeper (2+1),17:40,07h 34m,01:14,3.4,920,15
18,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:40,07h 35m,01:15,3.4,1000,15
18,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:40,08h 20m,06:00,3.4,430,23
19,APSRTC - 52937,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,05h 00m,02:45,4.5,307,33
19,APSRTC - 6985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 00m,03:30,4.2,340,7
19,APSRTC - 6781,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,04h 45m,03:30,3.8,307,1
19,APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03h 50m,03:05,3.1,340,8
20,APSRTC - 48484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,07h 25m,02:45,3.8,467,8
20,APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,07h 00m,03:15,3.1,439,30
20,APSRTC - 6558,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,06h 10m,03:00,4.1,439,18
20,APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 00m,04:00,3.5,439,25
21,Ashray Vip Yellows,A/C Sleeper (2+1),18:20,13h 40m,08:00,4.1,2060,2
21,Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),21:20,12h 40m,10:00,4.1,2220,2
21,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),19:45,12h 20m,08:05,4.5,2231,1
22,Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,12h 00m,07:00,3.2,1000,13
22,Prasanna - Purple Bus,VE A/C Sleeper (2+1),20:15,11h 15m,07:30,4.0,925,15
22,Prasanna - Purple Bus,VE A/C Sleeper (2+1),18:00,12h 15m,06:15,4.1,1250,17
22,AdIntrCity SmartBus,AC Sleeper (2+1),17:50,11h 40m,05:30,4.2,900,3
23,Shubham Vailankanni Travels,VE A/C Sleeper (2+1),17:45,16h 30m,10:15,4.8,2500,2
23,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:05,16h 40m,10:45,4.4,7600,1
23,Shubham Saijyoti Travels,A/C Sleeper (2+1),19:30,16h 00m,11:30,3.7,2500,1
23,Shubham Vailankanni Travels,VE A/C Sleeper (2+1),21:00,15h 35m,12:35,3.3,3000,8
