s_type,departinbus_no,bus_name,bug_time,duration,reaching_time,star_rating,price,seat_availability
11,TGSRTC - 2016,Lahari Non A/C Sleeper Cum Seater,20:40,06h 40m,03:20,4.1,354,22
11,TGSRTC - 42031,Super Luxury (Non AC Seater 2+2 Push Back),20:40,05h 30m,02:10,4.1,440,31
11,TGSRTC - 7771,Super Luxury (Non AC Seater 2+2 Push Back),20:45,06h 45m,03:30,4.4,352,30
11,TGSRTC - 1548,Rajdhani (AC Semi Sleeper 2+2),20:50,06h 10m,03:00,2.8,533,31
11,TGSRTC - 31010,Rajdhani (AC Semi Sleeper 2+2),21:05,06h 05m,03:10,3.1,533,31
11,TGSRTC - 4077,Rajdhani (AC Semi Sleeper 2+2),21:10,06h 55m,04:05,3.0,533,31
11,TGSRTC - 1781,RAJDHANI (A.C. Semi Sleeper),21:10,05h 00m,02:10,1.8,533,35
11,TGSRTC - 30862,Rajdhani (AC Semi Sleeper 2+2),21:20,06h 55m,04:15,2.7,533,31
11,TGSRTC - 2980,Rajdhani (AC Semi Sleeper 2+2),21:25,06h 05m,03:30,3.3,533,33
11,TGSRTC - 17862,eGARUDA,21:30,06h 25m,03:55,3.1,516,35
11,TGSRTC - 2961,Rajdhani (AC Semi Sleeper 2+2),21:30,06h 55m,04:25,2.4,533,30
11,TGSRTC - 9880,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06h 10m,03:40,4.2,352,17
11,TGSRTC - 1581,RAJDHANI (A.C. Semi Sleeper),21:30,06h 30m,04:00,2.6,533,35
11,TGSRTC - 1500,Rajdhani (AC Semi Sleeper 2+2),21:40,06h 55m,04:35,2.8,533,31
11,TGSRTC - 1958,Rajdhani (AC Semi Sleeper 2+2),21:40,06h 10m,03:50,3.1,533,29
11,TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,06h 40m,04:30,3.5,352,17
11,TGSRTC - 9922,Super Luxury (Non AC Seater 2+2 Push Back),22:10,06h 40m,04:50,4.0,440,21
11,TGSRTC - 9933,Super Luxury (Non AC Seater 2+2 Push Back),22:30,06h 40m,05:10,3.5,440,21
11,TGSRTC - 41810,Super Luxury (Non AC Seater 2+2 Push Back),22:35,06h 40m,05:15,2.2,440,27
11,TGSRTC - 1627,Rajdhani (AC Semi Sleeper 2+2),22:40,06h 10m,04:50,3.3,533,27
11,TGSRTC - 17062,eGARUDA,22:55,06h 00m,04:55,2.4,533,34
11,TGSRTC - 18662,eGARUDA,23:00,06h 10m,05:10,3.3,516,33
11,TGSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,06h 20m,05:30,3.3,354,13
11,TGSRTC - 1649,RAJDHANI (A.C. Semi Sleeper),23:10,05h 00m,04:10,3.6,533,35
11,TGSRTC - 4075,Rajdhani (AC Semi Sleeper 2+2),23:20,04h 55m,04:15,2.8,533,30
11,FRESHBUS,Electric A/C Seater (2+2),23:20,06h 25m,05:45,4.6,749,14
11,FRESHBUS,Electric A/C Seater (2+2),22:35,06h 30m,05:05,4.6,550,17
11,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45,05h 40m,05:25,4.6,499,20
11,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 55m,04:30,4.0,610,22
11,FRESHBUS,Electric A/C Seater (2+2),00:20,06h 10m,06:30,4.5,399,26
11,FRESHBUS,Electric A/C Seater (2+2),23:40,06h 15m,05:55,4.5,575,17
11,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,4.4,399,8
11,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,4.3,549,20
11,IntrCity SmartBus,AC Sleeper (2+1),23:30,07h 15m,06:45,4.6,709,6
11,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,4.4,589,9
11,FRESHBUS,Electric A/C Seater (2+2),16:55,06h 40m,23:35,4.7,399,3
11,IntrCity SmartBus,AC Sleeper (2+1),23:25,06h 40m,06:05,4.4,599,17
11,BSR Tours And Travels,A/C Seater / Sleeper (2+1),19:10,07h 20m,02:30,4.7,680,4
11,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:59,06h 31m,06:30,4.4,839,12
11,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,07h 00m,06:00,4.3,486,8
11,Yolo Bus,A/C Sleeper (2+1),23:26,06h 38m,06:04,4.6,740,5
11,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 15m,05:20,4.3,529,13
11,Sri KVR Travels,A/C Sleeper (2+1),23:35,05h 40m,05:15,4.4,699,15
11,NueGo,Electric A/C Seater (2+2),22:35,06h 40m,05:15,4.3,474,4
11,NueGo,Electric A/C Seater (2+2),23:50,06h 40m,06:30,4.3,584,5
11,Yolo Bus,A/C Seater / Sleeper (2+1),22:46,06h 38m,05:24,4.3,500,12
11,NueGo,Electric A/C Seater (2+2),21:30,06h 50m,04:20,4.2,486,5
11,Zingbus Plus,A/C Seater / Sleeper (2+1),23:03,06h 27m,05:30,4.6,557,15
11,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:50,05h 45m,05:35,4.1,579,17
11,Svkdt travels,A/C Seater / Sleeper (2+1),23:35,05h 55m,05:30,4.2,489,14
11,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:12,05h 41m,04:53,4.2,674,16
11,Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06h 27m,06:05,4.2,494,30
11,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,06h 15m,05:25,4.2,713,5
11,BSR Tours And Travels,A/C Sleeper (2+1),22:00,06h 00m,04:00,5.0,880,13
11,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06h 20m,06:05,4.1,599,11
11,NueGo,Electric A/C Seater (2+2),23:15,07h 20m,06:35,4.3,505,12
11,NueGo,Electric A/C Seater (2+2),16:55,04h 45m,21:40,4.1,332,2
11,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,4.1,549,7
11,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,05h 25m,04:35,4.2,675,10
11,Tirumala Xpress,A/C Sleeper (2+1),23:00,06h 50m,05:50,3.9,567,14
11,IntrCity SmartBus,AC Sleeper (2+1),22:45,07h 05m,05:50,3.9,599,11
11,Zingbus Plus,A/C Sleeper (2+1),16:55,07h 15m,00:10,4.0,688,5
11,NueGo,Electric A/C Seater (2+2),22:00,07h 20m,05:20,4.1,575,6
11,Sri KVR Travels,NON A/C Sleeper (2+1),23:01,06h 30m,05:31,4.0,650,14
11,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,07h 10m,05:10,4.2,710,7
11,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,22:12,05h 48m,04:00,3.4,510,25
11,Surendra Buses,A/C Sleeper (2+1),22:00,06h 30m,04:30,3.5,494,15
11,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:13,05h 07m,04:20,3.9,480,16
11,LVR Travels,Non A/C Seater / Sleeper (2+1),23:37,06h 08m,05:45,3.9,489,22
11,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),22:48,05h 27m,04:15,4.4,801,4
11,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,06h 30m,05:30,3.8,400,12
11,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:00,05h 15m,04:15,3.8,500,9
11,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,06h 10m,04:10,4.2,980,3
11,NueGo,Electric A/C Seater (2+2),22:30,07h 05m,05:35,4.0,518,5
11,Orange Tours And Travels,A/C Sleeper (2+1),22:25,06h 20m,04:45,3.6,600,9
11,IntrCity SmartBus,AC Sleeper (2+1),23:45,06h 40m,06:25,4.3,559,20
11,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),21:55,06h 20m,04:15,3.8,560,18
11,LVP Travels,A/C Seater / Sleeper (2+1),22:19,06h 26m,04:45,3.6,459,24
11,Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:00,05h 35m,04:35,4.2,499,25
11,Tirumala Travels,A/C Sleeper (2+1),22:08,06h 22m,04:30,4.8,575,8
11,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),21:00,07h 40m,04:40,3.7,428,6
11,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:42,07h 18m,06:00,3.7,490,19
11,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:05,07h 55m,03:00,4.8,879,7
11,IntrCity SmartBus,AC Sleeper (2+1),20:40,06h 50m,03:30,5.0,889,7
11,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,05h 05m,04:25,3.6,783,17
11,Morning Star Travels,A/C Sleeper (2+1),23:05,06h 15m,05:20,3.6,590,2
11,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:18,05h 32m,03:50,3.1,460,13
11,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,06h 50m,05:45,3.3,700,11
11,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,06h 00m,03:30,3.9,699,9
11,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,06h 45m,05:45,3.1,400,9
11,Mythri Tours And Travels,A/C Sleeper (2+1),19:15,07h 13m,02:28,4.5,749,8
11,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,06h 50m,05:45,3.2,700,10
11,BSR Tours And Travels,A/C Seater / Sleeper (2+1),19:10,06h 40m,01:50,3.6,680,1
11,Go Bus Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.9,405,4
11,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:30,05h 54m,04:24,4.8,555,15
11,Zingbus Plus,A/C Sleeper (2+1),17:30,07h 15m,00:45,4.6,886,11
11,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),23:00,05h 50m,04:50,3.6,550,23
11,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:40,07h 55m,04:35,4.7,509,16
11,Orange Tours And Travels,NON A/C Sleeper (2+1),22:55,06h 50m,05:45,3.3,600,23
11,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:48,05h 27m,04:15,4.2,801,7
11,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,07h 00m,04:30,4.2,589,14
11,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:00,06h 10m,05:10,3.7,500,12
11,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:55,05h 15m,04:10,4.1,499,23
11,V Kaveri Travels,A/C Sleeper (2+1),22:20,06h 10m,04:30,4.3,800,12
11,Eswar Travels,A/C Seater / Sleeper (2+1),22:25,06h 05m,04:30,3.6,499,17
11,LVR Travels,Non A/C Seater / Sleeper (2+1),22:13,06h 42m,04:55,4.5,426,8
11,Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:10,06h 20m,04:30,3.9,550,14
11,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:22,06h 08m,04:30,3.4,560,18
11,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),21:55,06h 55m,04:50,3.8,534,28
11,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),00:23,05h 07m,05:30,4.5,698,4
11,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,06h 30m,05:30,3.1,400,13
11,SVR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:00,06h 50m,23:50,3.2,800,28
11,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:15,04h 00m,21:15,3.4,800,22
11,IntrCity SmartBus,AC Sleeper (2+1),19:15,05h 05m,00:20,4.2,889,4
11,Sitara Travels,NON A/C Push Back (2+2),22:40,05h 20m,04:00,4.3,449,17
11,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,22:15,06h 30m,04:45,3.7,560,25
11,Yolo Bus,Bharat Benz A/C Sleeper (2+1),19:40,06h 49m,02:29,4.6,850,1
11,Mayuri Travels,A/C Sleeper (2+1),22:00,05h 30m,03:30,4.5,780,21
11,LG BUS,A/C Sleeper (2+1),22:00,05h 50m,03:50,,880,22
11,LG BUS,A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,,680,24
11,KTR TRAVELS,Non A/C Seater / Sleeper (2+1),17:00,05h 45m,22:45,,799,3
11,SUNRISE TOUR AND TRAVELS,Non A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,,449,22
11,Kakathiya Travels,NON A/C Sleeper (2+1),22:15,06h 15m,04:30,,2799,1
11,Sri Siddi Ganapathi Travels,A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,,2499,40
11,Mythri Tours And Travels,A/C Sleeper (2+1),22:00,06h 05m,04:05,4.4,909,13
11,VLR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,02h 30m,00:30,,1899,28
11,VLR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,02h 30m,00:30,,1899,28
11,VLR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,02h 30m,00:30,,1999,28
11,SAI SIMHAPURI TRAVELS,A/C Seater (2+2),23:00,06h 15m,05:15,,2000,40
11,NAVADISHA TRAVELS,A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,,560,28
11,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 05m,04:25,4.5,399,8
11,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:55,06h 30m,03:25,4.5,460,14
11,CVR Express,Non A/C Seater / Sleeper (2+1),21:40,06h 20m,04:00,2.7,449,14
11,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45,08h 10m,03:55,2.9,400,16
11,Chandu Travels,A/C Seater / Sleeper (2+1),22:45,05h 45m,04:30,3.7,475,23
11,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,06h 05m,04:30,3.8,560,16
11,Yolo Bus,A/C Seater / Sleeper (2+1),22:59,06h 20m,05:19,3.8,500,11
11,Mozo travels,A/C Sleeper (2+1),18:21,06h 49m,01:10,4.9,818,2
11,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 45m,05:05,4.8,560,8
11,Sai Srinivasa Travels,A/C Sleeper (2+1),22:35,05h 40m,04:15,3.8,790,2
11,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 25m,04:45,4.0,560,18
11,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),22:20,06h 40m,05:00,3.4,534,15
11,LVP Travels,A/C Seater / Sleeper (2+1),21:55,06h 25m,04:20,3.6,495,20
11,V Kaveri Travels,A/C Seater / Sleeper (2+1),16:55,06h 20m,23:15,3.7,600,5
11,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),19:50,07h 40m,03:30,4.6,633,6
11,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),16:55,06h 20m,23:15,4.3,510,7
11,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:55,06h 20m,04:15,3.9,499,23
11,SAMANVI CITICONNECT,A/C Sleeper (2+1),21:54,06h 26m,04:20,2.9,749,11
11,Mayuri Travels,Non A/C Seater / Sleeper (2+1),22:10,05h 50m,04:00,3.9,500,19
11,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:10,07h 20m,02:30,4.5,749,4
11,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:15,07h 45m,02:00,3.3,560,13
11,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),21:58,05h 47m,03:45,4.2,399,13
11,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:44,04h 51m,03:35,4.4,499,16
11,PRK Travels,Non A/C Seater / Sleeper (2+1),22:13,07h 12m,05:25,4.0,489,24
11,Mozo travels,A/C Sleeper (2+1),20:55,07h 25m,04:20,4.2,780,4
11,Sai Virat Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:10,04h 55m,03:05,4.5,676,19
11,Sri Rama Travels,A/C Seater / Sleeper (2+1),22:25,05h 50m,04:15,4.3,599,24
11,Sri Rama Travels,Non A/C Seater / Sleeper (2+1),22:40,05h 35m,04:15,4.2,555,16
11,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00,06h 20m,04:20,4.3,880,7
11,Kaveri Travels,A/C Seater / Sleeper (2+1),22:00,04h 30m,02:30,4.0,618,29
11,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),23:05,05h 22m,04:27,3.1,600,10
11,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:00,06h 05m,23:05,4.1,885,3
11,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:55,06h 55m,03:50,4.2,560,13
11,SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:00,06h 50m,23:50,3.0,580,27
11,LVP Travels,A/C Seater / Sleeper (2+1),21:50,06h 30m,04:20,3.6,414,16
11,Sri Shivanjaneya Travels,A/C Seater / Sleeper (2+1),22:55,05h 45m,04:40,4.0,427,18
11,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),21:55,05h 50m,03:45,3.8,560,38
11,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:45,05h 20m,04:05,2.9,499,18
11,Sri Krishna Travels,A/C Sleeper (2+1),21:30,06h 30m,04:00,2.5,900,17
11,Komali Travels,A/C Seater / Sleeper (2+1),22:25,05h 35m,04:00,3.4,518,26
11,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),22:40,06h 05m,04:45,2.1,550,17
11,SAMANVI CITICONNECT,A/C Sleeper (2+1),21:55,06h 10m,04:05,3.8,809,9
11,Jagan Travels,Non A/C Seater / Sleeper (2+1),17:15,04h 50m,22:05,2.5,450,7
11,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:35,05h 55m,04:30,2.3,540,28
11,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:27,05h 33m,04:00,2.7,560,14
11,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:40,06h 50m,04:30,3.1,550,29
11,KKaveri Travels,Non A/C Seater / Sleeper (2+1),16:55,06h 35m,23:30,2.8,600,13
11,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15,06h 20m,04:35,2.6,700,19
11,Morning Star Travels,A/C Sleeper (2+1),23:05,05h 55m,05:00,2.3,590,1
11,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,06h 10m,04:10,2.5,880,8
11,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:10,06h 55m,02:05,2.9,460,21
11,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),21:55,07h 05m,05:00,2.7,475,19
11,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:17,05h 13m,03:30,2.4,550,22
11,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:42,06h 48m,03:30,2.8,490,22
11,Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:05,05h 22m,04:27,2.1,990,26
11,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:50,07h 50m,02:40,2.8,610,11
11,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),16:55,07h 00m,23:55,3.3,852,6
11,Orange Tours And Travels,A/C Sleeper (2+1),22:20,06h 15m,04:35,1.9,700,14
11,Ajay Bus,A/C Seater / Sleeper (2+1),22:45,05h 55m,04:40,3.1,440,19
11,KVR Tours and Travels,A/C Sleeper (2+1),20:30,05h 35m,02:05,3.1,800,17
11,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),17:50,08h 25m,02:15,1.6,400,10
11,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),17:10,03h 50m,21:00,1.6,700,11
11,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),19:25,06h 55m,02:20,2.5,499,24
11,Srivastav Travels,A/C Sleeper (2+1),21:20,07h 05m,04:25,1.6,549,18
11,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:35,07h 35m,02:10,2.1,610,17
11,Mozo travels,A/C Seater / Sleeper (2+1),20:50,07h 20m,04:10,2.1,550,8
11,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:13,05h 47m,04:00,2.7,500,9
11,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45,07h 45m,03:30,2.3,400,26
11,LIMOLINER,A/C Sleeper (2+1),18:30,07h 40m,02:10,2.8,989,2
11,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,05h 10m,04:30,4.0,1169,15
11,Morning Star Travels,A/C Sleeper (2+1),22:20,05h 10m,03:30,2.7,790,5
11,Moonlight Travels,A/C Sleeper (2+1),23:15,06h 00m,05:15,1.7,950,1
11,Navayuga Travels,NON AC Seater / Sleeper 2+1,19:56,08h 34m,04:30,2.7,560,30
11,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),17:10,06h 10m,23:20,1.3,400,13
11,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:25,05h 15m,03:40,1.0,560,15
11,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:07,07h 58m,01:05,4.7,1480,12
11,GMC Travels,A/C Seater / Sleeper (2+1),16:55,06h 50m,23:45,4.3,549,8
11,GMC Travels,A/C Seater / Sleeper (2+1),22:00,05h 30m,03:30,4.3,590,14
11,Neelachal Travels,A/C Seater / Sleeper (2+1),17:00,05h 45m,22:45,4.3,800,14
11,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),19:45,07h 15m,03:00,4.2,560,9
11,Sree Gowtham Travels,A/C Sleeper (2+1),22:40,06h 30m,05:10,4.2,800,14
11,Jayanthi Travels,A/C Sleeper (2+1),21:10,06h 20m,03:30,4.2,890,17
11,Svkdt travels,A/C Sleeper (2+1),17:05,09h 00m,02:05,4.2,1089,1
11,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:40,08h 00m,04:40,4.2,560,5
11,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),21:15,05h 45m,03:00,4.2,560,21
11,Sri KVR Travels,A/C Seater / Sleeper (2+1),16:52,07h 48m,00:40,4.1,714,16
11,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:10,07h 15m,02:25,4.1,510,11
11,Padma Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,4.0,499,8
11,Morning Star Travels,A/C Sleeper (2+1),23:20,06h 05m,05:25,3.7,590,3
11,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,06h 10m,04:05,4.0,600,9
11,Shree Manikanta Travels,A/C Sleeper (2+1),17:00,06h 40m,23:40,4.0,999,10
11,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 55m,04:30,4.0,444,20
11,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:15,07h 30m,02:45,3.9,720,4
11,LVR Travels,Non A/C Seater / Sleeper (2+1),22:13,06h 52m,05:05,3.9,504,13
11,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,06h 30m,04:15,3.9,555,21
11,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),20:34,07h 11m,03:45,3.9,499,19
11,Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),22:30,05h 25m,03:55,3.9,510,20
11,VAHINI Travels,Non A/C Seater / Sleeper (2+1),22:37,06h 08m,04:45,3.8,560,29
11,VAHINI Travels,Non A/C Seater / Sleeper (2+1),20:41,07h 49m,04:30,3.8,560,23
11,Mayuri Travels,Non A/C Seater / Sleeper (2+1),16:55,07h 00m,23:55,3.8,780,22
11,Mayuri Travels,A/C Sleeper (2+1),19:56,06h 34m,02:30,3.8,1110,28
11,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:55,06h 05m,02:00,3.8,500,13
11,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:50,06h 10m,02:00,3.8,500,12
11,Mayuri Travels,A/C Seater / Sleeper (2+1),17:30,06h 25m,23:55,3.8,700,20
11,SREE CHAKRA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,3.8,499,22
11,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),22:00,06h 15m,04:15,3.8,560,14
11,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:55,06h 20m,05:15,3.2,700,10
11,Sri Sai Balaji Travels,A/C Seater / Sleeper (2+1),20:30,03h 15m,23:45,3.7,3999,42
11,Kalyani Transport,Non A/C Seater / Sleeper (2+1),20:45,06h 35m,03:20,3.7,499,14
11,CVR Travels,Non A/C Seater / Sleeper (2+1),22:15,06h 02m,04:17,3.6,560,18
11,DMR Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 25m,04:00,3.6,499,32
11,DMR Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 00m,04:30,3.6,499,31
11,Eswar Travels,Non A/C Seater / Sleeper (2+1),22:25,06h 10m,04:35,3.6,570,6
11,DMR Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 55m,04:30,3.6,560,28
11,DMR Travels,Non A/C Seater / Sleeper (2+1),22:28,06h 02m,04:30,3.6,560,23
11,DMR Travels,A/C Sleeper (2+1),21:16,06h 14m,03:30,3.6,799,21
11,SREE VENKATESHWARA TRAVELS,A/C Seater / Sleeper (2+1),22:25,05h 35m,04:00,3.6,549,13
11,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),23:20,05h 49m,05:09,3.3,450,32
11,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),22:18,05h 42m,04:00,3.5,532,11
11,Royal Varma Travels,A/C Sleeper (2+1),22:37,06h 08m,04:45,3.8,850,29
11,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),16:52,06h 58m,23:50,3.4,699,18
11,DSM TRAVELS,A/C Seater / Sleeper (2+1),21:40,06h 30m,04:10,3.4,550,29
11,Ramana Tours And Travels,A/C Sleeper (2+1),18:00,07h 05m,01:05,3.4,912,2
11,Mahadevv travels,NON A/C Sleeper (2+1),22:35,05h 55m,04:30,3.4,555,20
11,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),17:00,06h 00m,23:00,3.4,699,15
11,Krk Travels,Non A/C Seater / Sleeper (2+1),17:30,05h 30m,23:00,3.3,750,9
11,VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),17:30,05h 00m,22:30,3.3,599,14
11,KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),22:10,06h 15m,04:25,3.3,450,33
11,KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),21:40,06h 35m,04:15,3.3,3000,35
11,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 30m,05:45,3.1,3000,40
11,Sri Atluri Travels,A/C Seater / Sleeper (2+1),22:15,06h 52m,05:07,3.5,610,17
11,Komali Travels,Non A/C Seater / Sleeper (2+1),22:25,06h 05m,04:30,4.2,472,29
11,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35,05h 45m,04:20,3.2,345,17
11,Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45,05h 15m,04:00,3.1,499,25
11,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,20:05,08h 15m,04:20,3.1,510,10
11,Orange Tours And Travels,A/C Seater / Sleeper (2+1),16:55,07h 35m,00:30,3.1,580,8
11,SS Prasanna Travels,A/C Seater (2+2),23:00,06h 05m,05:05,3.1,3999,40
11,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,22:10,06h 10m,04:20,3.1,560,8
